,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Corrigendum Title,Corrigendum Type,View,Processing Fee in ₹,Conversion rate in ₹,1,NA,2,NA.1,3,NA.2,4,NA.3,5,NA.4,6,NA.5,7,NA.6,8,NA.7,9,NA.8,10,NA.9,11,NA.10,12,NA.11,13,NA.12,14,NA.13,15,NA.14,16,NA.15,17,NA.16,18,NA.17,19,NA.18,20,NA.19,21,NA.20,22,NA.21,23,NA.22,24,NA.23,25,NA.24,26,NA.25,27,NA.26,28,NA.27,29,NA.28
0,31-Aug-2023 05:00 PM,11-Sep-2023 03:00 PM,31-Aug-2023 05:00 PM,11-Sep-2023 02:00 PM,31-Aug-2023 05:00 PM ,31-Aug-2023 06:00 PM ,31-Aug-2023 05:00 PM,11-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender fee and EMD,"5,728",Nil,Nil,No,Axom Sarba Siksha Abhijan Mission,CW/Tender/23-24/510/2023/130,2023_SSA_32174_61,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"5,72,800",Yes,percentage,2.0%,Nil,Nil,Group No. 17,Construction of additional classroom in secondary schools under Dalgaon block in Darrang district.,Please refer Tender documents. ,NA ,"2,86,40,000",Civil Works - Building,NA ,Tender,180.0,180.0,Dalgaon,781019.0,"O/o The MD, Samagra Shiksha, Assam, Kahilipara ","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19 ",31-Aug-2023 06:00 PM ,"O/o The MD, Samagra Shiksha, Assam, Kahilipara",No ,No,"MD, Samagra Shiksha, Assam","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19",1.0,SBI Bank,Axom Sarba Siksha Abhijan Mission,2023_SSA_32174_61,CW/Tender/23-24/510/2023/130,Group No. 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31-Aug-2023 05:00 PM,11-Sep-2023 03:00 PM,31-Aug-2023 05:00 PM,11-Sep-2023 02:00 PM,31-Aug-2023 05:00 PM ,31-Aug-2023 06:00 PM ,31-Aug-2023 05:00 PM,11-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender fee and EMD,"5,728",Nil,Nil,No,Axom Sarba Siksha Abhijan Mission,CW/Tender/23-24/510/2023/130,2023_SSA_32174_65,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"5,72,800",Yes,percentage,2.0%,Nil,Nil,Group No. 42,Construction of additional classroom in secondary schools under Hailakandi block in Hailakandi district,Please refer Tender documents. ,NA ,"2,86,40,000",Civil Works - Building,NA ,Tender,180.0,180.0,Hailakandi,781019.0,"O/o The MD, Samagra Shiksha, Assam, Kahilipara ","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19 ",31-Aug-2023 06:00 PM ,"O/o The MD, Samagra Shiksha, Assam, Kahilipara",No ,No,"MD, Samagra Shiksha, Assam","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19",1.0,SBI Bank,Axom Sarba Siksha Abhijan Mission,2023_SSA_32174_65,CW/Tender/23-24/510/2023/130,Group No. 42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31-Jul-2023 12:00 PM,22-Aug-2023 03:30 PM,31-Jul-2023 12:00 PM,21-Aug-2023 02:00 PM,NA ,NA ,31-Jul-2023 12:00 PM,21-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,32034/17/2023-Const-NHM/371,2023_NHM_31823_12,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At HOJAI FW SC in Dima Hasao District,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At HOJAI FW SC in Dima Hasao District,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,Dima Hasao,788819.0,NA ,NA ,NA ,"Office of MD,NHM",No ,No,"MD,NHM","Office of MD,NHM Christian Basti Ghy-05",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31823_12,32034/17/2023-Const-NHM/371,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At HOJAI FW SC in Dima Hasao District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31-Jul-2023 12:00 PM,22-Aug-2023 03:30 PM,31-Jul-2023 12:00 PM,21-Aug-2023 02:00 PM,NA ,NA ,31-Jul-2023 12:00 PM,21-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical qualification,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,32034/17/2023-Const-NHM/372,2023_NHM_31811_8,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos of Buildingless Sub-Health Centres under NHM on Turnkey Basis At UDAIPUR SC in Charaideo District,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos of Buildingless Sub-Health Centres under NHM on Turnkey Basis At UDAIPUR SC in Charaideo District,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,Charaideo,782445.0,NA ,NA ,NA ,"Office of MD,NHM",No ,No,"MD,NHM","Office of MD,NHM Christian Basti, Ghy-05",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31811_8,32034/17/2023-Const-NHM/372,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos of Buildingless Sub-Health Centres under NHM on Turnkey Basis At UDAIPUR SC in Charaideo District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,07-Aug-2023 06:00 PM,28-Aug-2023 03:00 PM,14-Aug-2023 02:00 PM,28-Aug-2023 02:00 PM,NA ,NA ,14-Aug-2023 03:00 PM,28-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Document,500.0,Nil,Nil,No,Inland Water Transport||I.W.T. Division Silchar,SWT / Misc.39 / Pt.XVII/2023-24/ 4336-4344,2023_IWT_31977_4,Yes,Open Tender,Item Wise,Services,2.0,No,No,Online,No,No,No,"4,000",Yes,fixed,,Nil,Nil,LEASING OUT OF I.W.T. FERRY SERVICES UNDER IWT DIVISION SILCHAR FOR THE FINANCIALYEAR 2022-2024 AT Sidheswari,LEASING OUT OF I.W.T. FERRY SERVICES UNDER IWT DIVISION SILCHAR FOR THE FINANCIALYEAR 2022-2024 AT Sidheswari,Please refer Tender documents. ,NA ,"73,000",Miscellaneous Services,NA ,Tender,180.0,NA ,SILCHAR,788003.0,NA ,NA ,NA ,"OFFICE OF THE EXECUTIVE ENGINEER, IWT, SILCHAR DIV",No ,No,EXECUTIVE ENGINEER,"OFFICE OF THE EXECUTIVE ENGINEER, ASSAM INLAND WATER TRANSPORT, DIVISION SILCHAR",1.0,SBI Bank,Inland Water Transport||I.W.T. Division Silchar,2023_IWT_31977_4,SWT / Misc.39 / Pt.XVII/2023-24/ 4336-4344,LEASING OUT OF I.W.T. FERRY SERVICES UNDER IWT DIVISION SILCHAR FOR THE FINANCIALYEAR 2022-2024 AT Sidheswari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29-Jun-2023 09:00 AM,21-Jul-2023 03:00 PM,29-Jun-2023 09:00 AM,20-Jul-2023 02:00 PM,NA ,NA ,29-Jun-2023 10:00 AM,20-Jul-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,SBD,950.0,Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32031/4 2021 Construction NHM Part 75 13,2023_NHM_31428_2,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"92,797",Yes,percentage,2.0%,Nil,Nil,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 37 4 nos schemes in Cachar district,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 37 4 nos schemes in Cachar district,Please refer Tender documents. ,NA ,"46,39,828",Civil Works - Building,NA ,Tender,180.0,120.0,CACHAR,788030.0,NA ,NA ,NA ,"o/o Mission Director, NHM, Assam",No ,No,Mission Director NHM Assam,"o/o Mission Director, NHM, Assam",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31428_2,NHM-32031/4 2021 Construction NHM Part 75 13,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 37 4 nos schemes in Cachar district,1.0,Extension II,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22-Aug-2023 04:00 PM,12-Sep-2023 02:00 PM,22-Aug-2023 04:00 PM,11-Sep-2023 02:00 PM,22-Aug-2023 04:00 PM ,03-Sep-2023 12:00 PM ,04-Sep-2023 02:00 PM,11-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Details,"4,370",Nil,Nil,No,Public Works Roads Department,CE/DEV/TB/83/2023-24/04,2023_PWD_32172_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"4,37,000",Yes,fixed,,Nil,Nil,"SOPD_G_23_24_12 Construction of New road Parallel to the Rail-way track along J.M.M road from Rajabari to Chinnamora (Part-A) (L 1.752 km) under SOPD-G for the Year 2023-24, Jorhat LAC","SOPD_G_23_24_12 Construction of New road Parallel to the Rail-way track along J.M.M road from Rajabari to Chinnamora (Part-A) (L 1.752 km) under SOPD-G for the Year 2023-24, Jorhat LAC",Please refer Tender documents. ,NA ,"2,18,31,000",Civil Works,NA ,Tender,180.0,365.0,Jorhat,781003.0,"O/o the Chief Engineer Roads, PWRD, Assam,  ","O/o the Chief Engineer Roads, PWRD, Assam, Chandmari, Guwahati, 781003. ",03-Sep-2023 12:00 PM ,"O/o the Chief Engineer Roads, PWRD, Assam,",No ,No,"Chief Engineer (Roads), PWRD, Assam","O/o the Chief Engineer Roads, PWRD, Assam, Chandmari, Guwahati, 781003.",1.0,SBI Bank,Public Works Roads Department,2023_PWD_32172_3,CE/DEV/TB/83/2023-24/04,"SOPD_G_23_24_12 Construction of New road Parallel to the Rail-way track along J.M.M road from Rajabari to Chinnamora (Part-A) (L 1.752 km) under SOPD-G for the Year 2023-24, Jorhat LAC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31-Aug-2023 06:00 PM,11-Sep-2023 03:00 PM,31-Aug-2023 06:00 PM,11-Sep-2023 02:00 PM,31-Aug-2023 06:00 PM ,01-Sep-2023 09:00 AM ,31-Aug-2023 06:00 PM,11-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender fee and EMD,"4,654",Nil,Nil,No,Axom Sarba Siksha Abhijan Mission,CW/Tender/23-24/510/2023/130,2023_SSA_32174_70,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"4,65,400",Yes,percentage,2.0%,Nil,Nil,Group No. 54,Construction of additional classroom in secondary schools under Urban/ Batadrava block in Nagaon district,Please refer Tender documents. ,NA ,"2,32,70,000",Civil Works - Building,NA ,Tender,180.0,180.0,Urban/ Batadrava,781019.0,"O/o The MD, Samagra Shiksha, Assam, Kahilipara ","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19 ",01-Sep-2023 10:00 AM ,"O/o The MD, Samagra Shiksha, Assam, Kahilipara",No ,No,"MD, Samagra Shiksha, Assam","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19",1.0,SBI Bank,Axom Sarba Siksha Abhijan Mission,2023_SSA_32174_70,CW/Tender/23-24/510/2023/130,Group No. 54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31-Jul-2023 12:00 PM,22-Aug-2023 03:30 PM,31-Jul-2023 12:00 PM,21-Aug-2023 02:00 PM,NA ,NA ,31-Jul-2023 12:00 PM,21-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,32034/17/2023-Const-NHM/371,2023_NHM_31823_35,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At HATIMURA-2 SC in Nagaon District.,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At HATIMURA-2 SC in Nagaon District.,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,Nagaon,782001.0,NA ,NA ,NA ,"Office of MD,NHM",No ,No,"MD,NHM","Office of MD,NHM Christian Basti Ghy-05",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31823_35,32034/17/2023-Const-NHM/371,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At HATIMURA-2 SC in Nagaon District.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,19-Aug-2023 10:30 AM,12-Sep-2023 02:30 PM,19-Aug-2023 10:30 AM,11-Sep-2023 02:30 PM,19-Aug-2023 10:30 AM ,11-Sep-2023 02:00 PM ,19-Aug-2023 10:30 AM,11-Sep-2023 02:30 PM,1.0,Fee/PreQual/Technical,.pdf,SBD,500.0,Nil,Nil,No,Bodoland Territorial Council||Panchayat and Rural Development-BTC,DPRD/BTC/15th FC/UT/III/Udl36/23/8,2023_BoTC_32129_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"48,520",Yes,fixed,,Nil,Nil,Construction of road with EF and SG from Pitched Road to Jalpaiguri Chowk at Jangal Borigaon village under 15 th FC for the year 2022-23.,DPRD/BTC/(15th FC)UT(III)/Udl-36/2023/08,Refer to Bid Document ,NA ,"24,25,980",Civil Works,NA ,Tender,180.0,90.0,Udalguri,784509.0,Director PNRD BTC Kokrajhar ,Director PNRD BTC Kokrajhar ,26-Aug-2023 10:30 AM ,Director PNRD BTC Kokrajhar,No ,No,Director PNRD BTC Kokrajhar,Director PNRD BTC Kokrajhar,1.0,SBI Bank,Bodoland Territorial Council||Panchayat and Rural Development-BTC,2023_BoTC_32129_1,DPRD/BTC/15th FC/UT/III/Udl36/23/8,Construction of road with EF and SG from Pitched Road to Jalpaiguri Chowk at Jangal Borigaon village under 15 th FC for the year 2022-23.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31-Aug-2023 01:00 PM,11-Sep-2023 03:00 PM,31-Aug-2023 01:00 PM,11-Sep-2023 02:00 PM,31-Aug-2023 01:00 PM ,31-Aug-2023 02:00 PM ,31-Aug-2023 01:00 PM,11-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender fee and EMD,"5,012",Nil,Nil,No,Axom Sarba Siksha Abhijan Mission,CW/Tender/23-24/510/2023/130,2023_SSA_32174_43,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"5,01,200",Yes,percentage,2.0%,Nil,Nil,Group no. 8,Construction of additional classroom in secondary schools under Mandia block in Barpeta district.,Please refer Tender documents. ,NA ,"2,50,60,000",Civil Works - Building,NA ,Tender,180.0,180.0,Mandia,781019.0,"O/o The MD, Samagra Shiksha, Assam, Kahilipara ","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19 ",31-Aug-2023 02:00 PM ,"O/o The MD, Samagra Shiksha, Assam, Kahilipara",No ,No,"MD, Samagra Shiksha, Assam","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19",1.0,SBI Bank,Axom Sarba Siksha Abhijan Mission,2023_SSA_32174_43,CW/Tender/23-24/510/2023/130,Group no. 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20-Jul-2023 05:00 PM,09-Aug-2023 03:30 PM,20-Jul-2023 05:00 PM,08-Aug-2023 02:00 PM,NA ,NA ,20-Jul-2023 05:00 PM,08-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,SBD,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32023/466/2023-CON-NHM/104,2023_NHM_31739_6,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub Health Centre in Kuchirkona SC in KARIMGANJ District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Kuchirkona SC in KARIMGANJ District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,KARIMGANJ,788710.0,NA ,NA ,NA ,"O/O MD, NHM, ASSAM",No ,No,"MD, NHM, ASSAM","O/O MD, NHM, ASSAM, CHRISTAN BASTI, GUWAHATI-05",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31739_6,NHM-32023/466/2023-CON-NHM/104,Construction of Buildingless Sub Health Centre in Kuchirkona SC in KARIMGANJ District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11-Jul-2023 06:30 PM,05-Aug-2023 03:30 PM,11-Jul-2023 06:30 PM,04-Aug-2023 02:00 PM,NA ,NA ,11-Jul-2023 06:30 PM,04-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENT,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32023/426/2023-CONST,2023_NHM_31622_7,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub Health Centre in Pithadi Gaon SC in Barpeta District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Pithadi Gaon SC in Barpeta District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,BARPETA,781301.0,NA ,NA ,NA ,O/O MD NHM ASSAM,No ,No,MD NHM ASSAM,O/O MD NHM ASSAM,1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31622_7,NHM-32023/426/2023-CONST,Construction of Buildingless Sub Health Centre in Pithadi Gaon SC in Barpeta District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,1.0,Date,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29-Aug-2023 06:00 PM,11-Sep-2023 03:00 PM,29-Aug-2023 06:00 PM,11-Sep-2023 02:00 PM,29-Aug-2023 06:00 PM ,30-Aug-2023 09:00 AM ,29-Aug-2023 06:00 PM,11-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender fee and EMD,"4,296",Nil,Nil,No,Axom Sarba Siksha Abhijan Mission,CW/Tender/23-24/510/2023/130,2023_SSA_32174_26,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"4,29,600",Yes,percentage,2.0%,Nil,Nil,Group no. 4,Construction of additional classroom in Barpeta district.,Please refer Tender documents. ,NA ,"2,14,80,000",Civil Works - Building,NA ,Tender,180.0,180.0,Barpeta,781019.0,"O/o The MD, Samagra Shiksha, Assam, Kahilipara ","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19 ",30-Aug-2023 09:00 AM ,"O/o The MD, Samagra Shiksha, Assam, Kahilipara",No ,No,"MD, Samagra Shiksha, Assam","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19",1.0,SBI Bank,Axom Sarba Siksha Abhijan Mission,2023_SSA_32174_26,CW/Tender/23-24/510/2023/130,Group no. 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-Aug-2023 10:00 AM,28-Aug-2023 04:00 PM,16-Aug-2023 10:00 AM,28-Aug-2023 02:00 PM,16-Aug-2023 10:00 AM ,28-Aug-2023 12:00 PM ,16-Aug-2023 10:00 AM,28-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Documents,0.0,Nil,Nil,No,Bodoland Territorial Council||Municipal corporation-BTC,KMB-50/Renovation/23-24/Pt-II,2023_BoTC_32095_1,Yes,Open Tender,Works,Works,2.0,No,No,Not Applicable,No,No,No,0.0,No,fixed,,Nil,Nil,"Re-construction of Public Toilet at Boro Bazar, Kokrajhar Town.","Re-construction of Public Toilet at Boro Bazar, Kokrajhar Town.",Please refer Tender documents. ,NA ,"30,33,113",Civil Works,NA ,Tender,180.0,90.0,Kokrajhar,783370.0,NA ,NA ,NA ,"O/o the Kokrajhar Municipal Board, Kokrajhar .",No ,No,"The Chairperson, Kokrajhar Municipal Board.","O/o the Kokrajhar Municipal Board, Kokrajhar .",,,Bodoland Territorial Council||Municipal corporation-BTC,2023_BoTC_32095_1,KMB-50/Renovation/23-24/Pt-II,"Re-construction of Public Toilet at Boro Bazar, Kokrajhar Town.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14-Sep-2023 01:00 PM,03-Oct-2023 03:00 PM,14-Sep-2023 01:00 PM,30-Sep-2023 02:00 PM,NA ,NA ,14-Sep-2023 01:00 PM,30-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,BIDDING DOCUMENT,"5,700",Nil,Nil,No,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,CE/TB-VII/22/2023/9 Dated Guwahati 31st Aug 2023,2023_PWBNH_32490_12,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"5,62,926",Yes,percentage,2.0%,Nil,Nil,Jagannath Community and Skill Centre at i) Ghillidary TE ii) Mokrung TE under Golaghat LAC (Pkg. No.-17),Jagannath Community and Skill Centre at i) Ghillidary TE ii) Mokrung TE under Golaghat LAC (Pkg. No.-17),Please refer Tender documents. ,NA ,"2,81,46,286",Civil Works - Building,NA ,Tender,180.0,365.0,Golaghat,785621.0,NA ,NA ,NA ,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,"CE, PWD(Bldg), Assam, Chandmari, Ghy-3","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",1.0,SBI Bank,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2023_PWBNH_32490_12,CE/TB-VII/22/2023/9 Dated Guwahati 31st Aug 2023,Jagannath Community and Skill Centre at i) Ghillidary TE ii) Mokrung TE under Golaghat LAC (Pkg. No.-17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11-Jul-2023 06:30 PM,05-Aug-2023 03:30 PM,11-Jul-2023 06:30 PM,04-Aug-2023 02:00 PM,NA ,NA ,11-Jul-2023 06:30 PM,04-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENT,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32023/426/2023-CONST,2023_NHM_31622_4,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub Health Centre in Sonapur SC in Barpeta District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Sonapur SC in Barpeta District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,BARPETA,781301.0,NA ,NA ,NA ,O/O MD NHM ASSAM,No ,No,MD NHM ASSAM,O/O MD NHM ASSAM,1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31622_4,NHM-32023/426/2023-CONST,Construction of Buildingless Sub Health Centre in Sonapur SC in Barpeta District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,1.0,Date,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
