revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count,timeperiod
Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,0.0045123006783279,6630,2020_04
Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,-0.0611306167230373,1476,2020_04
Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,-0.0275755775930158,2296,2020_04
Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,0.0347721965723724,1097,2020_04
Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,0.0281100514491838,2351,2020_04
Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,0.0407601294631497,3807,2020_04
Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,0.032463829996982,343,2020_04
Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,-0.031241355630939,8261,2020_04
Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,0.0250311003623031,631,2020_04
Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,0.0217591016216602,5241,2020_04
Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,0.0145933870518366,1721,2020_04
Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,0.0168097075961885,420,2020_04
Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,-0.0009410511702299,64,2020_04
Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,0.02919164557206,950,2020_04
Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,0.017982475689909,3170,2020_04
Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,-0.0321312940002488,5244,2020_04
Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,0.0044676501419541,741,2020_04
Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,0.0087548439119427,2936,2020_04
Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,0.0822037392192416,36,2020_04
Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,-0.0442299374512263,112,2020_04
Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,0.0023112119669614,1129,2020_04
Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,0.0099341427085242,11256,2020_04
Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,0.0067278657207949,10231,2020_04
Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,0.008151334644465,5846,2020_04
Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,-0.0311080571088902,5318,2020_04
Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,-0.0111785313052594,18768,2020_04
Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,0.0018866313506393,7693,2020_04
Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,-0.0075160342640647,5648,2020_04
Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,0.0491787568982536,4717,2020_04
Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,0.0227653343604916,5681,2020_04
Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,0.0782725864203962,15596,2020_04
Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.0381626367429787,54816,2020_04
South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,0.0331928791961787,7774,2020_04
Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,-0.0529643261201642,4438,2020_04
Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,0.0506519141564002,325,2020_04
Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,-0.0145534242259339,5084,2020_04
Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,0.0407216572343765,9873,2020_04
Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,0.0180243899612024,5308,2020_04
Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,0.0035536052375439,2416,2020_04
Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,-0.0323315052642698,3707,2020_04
Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,-0.0321914542989527,4700,2020_04
Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,0.0461797821387816,5696,2020_04
North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,-0.0398095680849395,2055,2020_04
Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,0.0432825995708562,3448,2020_04
Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,-0.0053386622870811,7879,2020_04
Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,-0.0462404337162924,11635,2020_04
Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,-0.1140928287082638,8693,2020_04
Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,0.0326279131797709,7025,2020_04
Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,-0.0200298357293907,7555,2020_04
Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,-0.0162170571536586,1371,2020_04
Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,0.0182501414650979,6530,2020_04
Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,-0.0029528335067584,3514,2020_04
Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,-0.0073680923335169,7103,2020_04
Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,-0.0193024760856364,6928,2020_04
Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,0.0150914819811836,5797,2020_04
Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,0.0334069133570144,11683,2020_04
Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.0829484201418222,59185,2020_04
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.089515653160735,6034,2019_06
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,-0.0812849354576367,2703,2019_06
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,-0.0715208555522717,133,2019_06
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,,0,2019_06
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.161589186169596,3908,2019_06
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.2167795427169534,574,2019_06
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.1864133252669211,2182,2019_06
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,,0,2019_06
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,-0.114746522298221,3703,2019_06
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,-0.1250284223741631,1391,2019_06
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,-0.1581737975224147,2872,2019_06
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.1322209696827992,6382,2019_06
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.1562011789148104,867,2019_06
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.0415460528159628,49,2019_06
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,-0.0523262256017394,7725,2019_06
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,-0.0031944289611973,778,2019_06
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,,0,2019_06
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,,0,2019_06
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,-0.138889979754075,2036,2019_06
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,,0,2019_06
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,-0.0464034676551818,24,2019_06
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,,0,2019_06
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,,0,2019_06
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,,0,2019_06
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,,0,2019_06
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,,0,2019_06
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,,0,2019_06
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,-0.1338163569101048,3721,2019_06
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,,0,2019_06
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,,0,2019_06
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,-0.2058382374899728,14,2019_06
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,,0,2019_06
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,,0,2019_06
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,-0.0895281131450946,260,2019_06
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,-0.1440809635436048,3359,2019_06
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,-0.1124239465625934,6687,2019_06
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,,0,2019_06
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,,0,2019_06
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,,0,2019_06
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,,0,2019_06
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,,0,2019_06
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,-0.086673205798572,999,2019_06
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,-0.1006914537639104,966,2019_06
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,,0,2019_06
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.1003863801071515,4118,2019_06
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.1387467297640713,220,2019_06
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.174597183329947,596,2019_06
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,,0,2019_06
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,,0,2019_06
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,,0,2019_06
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,,0,2019_06
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,-0.0610760106341733,11889,2019_06
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,,0,2019_06
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,-0.0600797558670776,15214,2019_06
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,-0.1349291098410879,16963,2019_06
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,-0.1569793653887124,16135,2019_06
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,-0.1556172824779615,13017,2019_06
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,,0,2019_06
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,-0.1393357472742009,2323,2019_06
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,-0.0866812273912185,10846,2019_06
Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,-0.1565040235924376,6429,2019_06
Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,-0.1807342799363938,452,2019_06
Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,-0.1740936624406805,6190,2019_06
Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,-0.1666614233715654,8389,2019_06
Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,-0.167593951350642,4108,2019_06
Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,-0.1688041261093615,6986,2019_06
Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,-0.1740282720531459,5666,2019_06
Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,-0.1674157988764474,6952,2019_06
Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,-0.1539584779332834,8093,2019_06
Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,-0.1734222501223619,7534,2019_06
Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,-0.1493104372621114,7849,2019_06
Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,,0,2019_06
Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,0.0192611031234264,2,2019_06
Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,-0.1286632980565009,1887,2019_06
Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,-0.1923605439930056,7658,2019_06
Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,,0,2019_06
Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,-0.1348960630754644,12327,2019_06
Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.2056530271443158,44070,2019_06
Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.1442652139451159,2782,2019_06
Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,-0.1891740052619453,7189,2019_06
Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,-0.1951314864362918,4785,2019_06
Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,-0.1977078848953171,10090,2019_06
Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,-0.2116989750627097,30697,2019_06
Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,,0,2019_06
Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,,0,2019_06
Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,-0.2332265008356153,1552,2019_06
Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,-0.2247229415969012,4651,2019_06
Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,-0.2078810148298865,9580,2019_06
Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,,0,2019_06
Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,,0,2019_06
Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,,0,2019_06
Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,-0.1871995627534762,4315,2019_06
"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,-0.20571778436451,3128,2019_06
Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,,0,2019_06
Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,,0,2019_06
Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,,0,2019_06
Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,-0.2026410555786041,8022,2019_06
"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,,0,2019_06
Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,-0.0300849947062405,22,2019_06
Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,,0,2019_06
Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,,0,2019_06
Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,,0,2019_06
Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,,0,2019_06
Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,,0,2019_06
Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,,0,2019_06
Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,,0,2019_06
Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,,0,2019_06
"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,,0,2019_06
Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,,0,2019_06
Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,,0,2019_06
Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,-0.1511070186918358,2955,2019_06
Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,-0.1422496496417837,8401,2019_06
Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,-0.1278840366004012,3162,2019_06
Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,-0.1871071210953044,2513,2019_06
Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,-0.1557692388930582,1676,2019_06
Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,-0.1454402627655451,9191,2019_06
"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,-0.1252967461772348,174,2019_06
Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,,0,2019_06
Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,-0.044402510092768,1806,2019_06
Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,-0.1551210580627774,8784,2019_06
Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,-0.1839273687449545,1471,2019_06
"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,,0,2019_06
"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,,0,2019_06
Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,-0.1497471456953503,1859,2019_06
Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,,0,2019_06
Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,,0,2019_06
Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,,0,2019_06
Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,,0,2019_06
Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,,0,2019_06
Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,,0,2019_06
Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,,0,2019_06
Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,,0,2019_06
Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,,0,2019_06
Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,,0,2019_06
Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,,0,2019_06
Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,,0,2019_06
Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,,0,2019_06
Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,,0,2019_06
Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,-0.1965532938639323,165,2019_06
Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,,0,2019_06
Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,,0,2019_06
Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,,0,2019_06
Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,,0,2019_06
Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,,0,2019_06
Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,,0,2019_06
Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,,0,2019_06
Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,,0,2019_06
Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,-0.1714076772836538,3250,2019_06
Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,,0,2019_06
Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,,0,2019_06
Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,,0,2019_06
Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,-0.0299926295306178,3893,2019_06
Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,-0.1170680256728794,4138,2019_06
Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,-0.0961064818155699,11584,2019_06
Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.1505960551503025,51571,2019_06
South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,-0.1364985049921573,7770,2019_06
Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,-0.1716534140519378,4438,2019_06
Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,,0,2019_06
Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,,0,2019_06
Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,,0,2019_06
Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,,0,2019_06
Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,,0,2019_06
Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,,0,2019_06
Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,,0,2019_06
Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,-0.1324792955271722,2391,2019_06
North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,-0.1200365199686386,2034,2019_06
Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,,0,2019_06
Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,,0,2019_06
Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,,0,2019_06
Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,-0.1844904867450842,4005,2019_06
Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,-0.1139481461572328,7027,2019_06
Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,-0.1370605727168232,7558,2019_06
Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,,0,2019_06
Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,-0.0843848902262759,6270,2019_06
Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,-0.1065428645648115,3515,2019_06
Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,-0.1635456383100193,6979,2019_06
Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,-0.1773440175025109,6845,2019_06
Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,-0.0860295902693447,5507,2019_06
Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,-0.0725956970052577,10532,2019_06
Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.1345869070467792,22689,2019_06
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.0641881877759651,19194,2022_02
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,-0.032499960334673,2839,2022_02
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.0340985048164441,5459,2022_02
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.0668752017350864,17790,2022_02
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.05621910246953,5028,2022_02
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.0653219326457853,1844,2022_02
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.0930851911776646,2213,2022_02
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.1374783660905541,1809,2022_02
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,-0.0041260082930695,3799,2022_02
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,-0.0089709835317734,3955,2022_02
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.003306283186908,3583,2022_02
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.0121974565451878,6381,2022_02
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.0238598163311298,5265,2022_02
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.0760951710129002,3498,2022_02
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,-0.0083250730740658,8713,2022_02
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,-0.0324386361589255,9671,2022_02
