iph_det_id,iph_loss_is,scheme_id,totalscheme,amount,details,entry_by,entry_date,ip_add,status,updated_by
21551,9521,2,1.0,8.0,"WSS Barota	Boundary wall and Pump House damaged.
",2072.0,2022-08-22 11:48:53.147,117.212.79.241,Active,
21552,9521,2,1.0,15.0,"WSS Tappa Chin	R/Main 80mm dia RD 245 TO 670 ,R/Mian 150mm dia =160 Mtr, Wire Crate 30 Mtr.Long double layer washed out.
",2072.0,2022-08-22 11:48:53.210,117.212.79.241,Active,
21553,9521,2,1.0,15.0,"WSS Baleer Dainkwan,Gugger Nalla Ph-3rd.	Boundary wall,Wire Crate washed awey.
",2072.0,2022-08-22 11:48:53.210,117.212.79.241,Active,
21554,9521,2,1.0,15.0,"WSS Gangth Rapper	R/Main 125mm dia RD 180 to 620 and Wire Crate 45 Mtr. washed out.
",2072.0,2022-08-22 11:48:53.227,117.212.79.241,Active,
21555,9521,2,1.0,19.0,"WSS Khanda Kalwan	P/House,Protection work,Boundary wall and R/main 65mm dia =300 Mtr damaged.
",2072.0,2022-08-22 11:48:53.240,117.212.79.241,Active,
21556,9522,1,5.0,30.0,,4335.0,2022-08-22 11:51:37.640,59.89.12.192,Deleted,
21557,9523,2,1.0,3.0,WSS Jia Gopalpur Phase II  G.I pipes 65 mm dia washed away =250 Rmt.,6388.0,2022-08-22 11:52:09.833,59.89.178.142,Active,
21558,9524,2,48.0,17.1,,4335.0,2022-08-22 11:52:16.960,59.89.12.192,Deleted,
21559,9525,1002,16.0,80.0,,4335.0,2022-08-22 11:52:43.163,59.89.12.192,Deleted,
21560,9526,1003,1.0,30.0,,4335.0,2022-08-22 11:53:07.670,59.89.12.192,Deleted,
21561,9527,2002,4.0,42.0,,4335.0,2022-08-22 11:53:44.727,59.89.12.192,Deleted,
21566,9529,2,1.0,2.0,Rakh Kaloond G.I pipes 100 mm dia=120 Rmt.,6388.0,2022-08-22 11:54:54.547,59.89.178.142,Active,
21567,9530,2,1.0,8.5,"WSS Malahri Dini Gadrana	Wire Crate 67 Mtr Long and Boundary wall damaged.
",2072.0,2022-08-22 11:55:05.510,117.212.79.241,Active,
21568,9530,2,1.0,9.5,"WSS Beh Malanta	Boundary wall/Wire Crate work badly damaged.
",2072.0,2022-08-22 11:55:05.527,117.212.79.241,Active,
21569,9530,2,1.0,18.5,"WSS Bhapoo Raja Khassa	Over Head Tank 100000 Ltr damaged.
",2072.0,2022-08-22 11:55:05.543,117.212.79.241,Active,
21570,9530,2,1.0,12.0,"WSS Ullerian Teora	Over Head Tank 47000 Ltr damaged.
",2072.0,2022-08-22 11:55:05.590,117.212.79.241,Active,
21571,9530,2,1.0,23.0,"WSS Surajpur	R/Main 80mm dai RD 30 TO 728 Mtr washed away.
	Wire Crate Work 60 Mtr. Length damaged.
",2072.0,2022-08-22 11:55:05.603,117.212.79.241,Active,
21572,9531,2,1.0,5.0,Kusmal Bagora G.I pipes 65 mm dia=370 Rmt.,6388.0,2022-08-22 11:56:21.387,59.89.178.142,Active,
21577,9534,2,1.0,2.0,Dehal Kharti G.I pipes 65 mm dia=150 Rmt.,6388.0,2022-08-22 11:58:21.800,59.89.178.142,Active,
21579,9536,1,5.0,30.0,,4335.0,2022-08-22 11:59:55.177,59.89.12.192,Active,
21580,9536,2,48.0,17.1,,4335.0,2022-08-22 11:59:55.193,59.89.12.192,Active,
21581,9536,1002,16.0,80.0,,4335.0,2022-08-22 11:59:55.207,59.89.12.192,Active,
21582,9536,1003,1.0,30.0,,4335.0,2022-08-22 11:59:55.207,59.89.12.192,Active,
21583,9536,2002,4.0,42.0,,4335.0,2022-08-22 11:59:55.223,59.89.12.192,Active,
21584,9537,2,1.0,2.5,"R/M LIS cum.LWSS chowki kior  :-(i) MSREW  Pipe 250mm dia 60Rmts washed away
",6388.0,2022-08-22 12:00:55.847,117.212.73.93,Active,
21585,9538,1,2.0,25.1,,4335.0,2022-08-22 12:01:40.513,59.89.12.192,Active,
21586,9538,2,60.0,140.98,,4335.0,2022-08-22 12:01:40.513,59.89.12.192,Active,
21587,9538,1002,4.0,24.3,,4335.0,2022-08-22 12:01:40.530,59.89.12.192,Active,
21588,9538,1003,2.0,13.0,,4335.0,2022-08-22 12:01:40.547,59.89.12.192,Active,
21589,9539,2,1.0,2.0,Ghamrota  G.I pipes 50 mm dia=200 Rmt.,6388.0,2022-08-22 12:02:27.747,59.89.178.142,Active,
21590,9540,1,4.0,16.0,,4335.0,2022-08-22 12:06:38.780,59.89.12.192,Active,
21591,9540,2,113.0,476.2,,4335.0,2022-08-22 12:06:38.780,59.89.12.192,Active,
21592,9540,1002,18.0,107.7,,4335.0,2022-08-22 12:06:38.797,59.89.12.192,Active,
21593,9540,1003,1.0,10.5,,4335.0,2022-08-22 12:06:38.797,59.89.12.192,Active,
21594,9540,2002,9.0,129.0,,4335.0,2022-08-22 12:06:38.810,59.89.12.192,Active,
21596,9542,1,2.0,11.0,,4335.0,2022-08-22 12:07:59.003,59.89.12.192,Active,
21597,9542,2,58.0,87.25,,4335.0,2022-08-22 12:07:59.020,59.89.12.192,Active,
21598,9542,1002,1.0,13.0,,4335.0,2022-08-22 12:07:59.050,59.89.12.192,Active,
21599,9542,1003,2.0,7.5,,4335.0,2022-08-22 12:07:59.050,59.89.12.192,Active,
21600,9543,2,1.0,8.0,Kandi Bhagotla  Source needs protection and intake chamber washed away ,6388.0,2022-08-22 12:10:34.023,59.89.178.142,Active,
21601,9544,1,1.0,40.0,"Urban Water Supply Scheme Jawali 	Damages of Rising Main  pipe 150 mmdia =150 mtrs   & washed the side crate 
",2072.0,2022-08-22 12:10:38.973,117.212.79.241,Active,
21604,9546,2,1.0,5.0,Shyamlat Deh ntake works needs protection ,6388.0,2022-08-22 12:12:01.303,59.89.178.142,Active,
21605,9547,2,1.0,10.0,Ghar Bodhal Pump house damaged,6388.0,2022-08-22 12:14:41.980,59.89.178.142,Active,
21608,9550,2,1.0,10.0,Kandwari G.I pipes 125 mm dia=500 Rmt.,6388.0,2022-08-22 12:21:23.127,59.89.178.142,Active,
21609,9551,2,1.0,8.0,Banuri Saliana G.I pipes 125 mm dia=200 Rmt. & 25mm dia =150 &Rmt ,6388.0,2022-08-22 12:22:42.827,59.89.178.142,Active,
21610,9552,2,1.0,8.0,"R/M of Lwss Mansa Manara 	GI pipe of various dia washed away Due to heavy Rain at Nallah   
",2072.0,2022-08-22 12:23:13.833,117.212.79.241,Active,
21611,9552,2,1.0,4.0," R/M of Lwss  Harsar Ghar  GI pipe of rising main& distribution pipe washed away due to Heavy Rain 
",2072.0,2022-08-22 12:23:13.863,117.212.79.241,Active,
21612,9552,2,1.0,4.2," R/M of Lwss  Nana Khas Wire crate to protect p/well washed away due to heavy Rain
",2072.0,2022-08-22 12:23:13.880,117.212.79.241,Active,
21613,9552,2,1.0,2.5," R/M of Lwss   Nagrotu 	Distribution line of various dia has been washed away due to heavy Rain 
",2072.0,2022-08-22 12:23:13.910,117.212.79.241,Active,
21614,9552,2,1.0,5.0," Lwss Ghar Jarot -phase-2nd (Jol Abadi)	 Damags of Distribution system pipes of various diameters 
",2072.0,2022-08-22 12:23:13.943,117.212.79.241,Active,
21615,9552,2,1.0,4.2," LWSS Nagrota Surian phase-2nd	 Damages of Rising Main /gravity Main at Ghai Nallah Katholi &   
",2072.0,2022-08-22 12:23:13.990,117.212.79.241,Active,
21617,9554,2,1.0,5.0,Kothi Pahra G.I pipes 100 mm dia=300 Rmt. & 125mm dia =400 Rmt ,6388.0,2022-08-22 12:25:09.610,59.89.178.142,Active,
21619,9557,2,1.0,12.0,Dattal Toran Fillter Bed damaged ,6388.0,2022-08-22 12:27:19.410,59.89.178.142,Active,
21620,9558,2,1.0,3.0, Lwss Ghar Jarot	 Damages of Rising Main 125 mm dia ...,2072.0,2022-08-22 12:28:17.953,117.212.79.241,Active,
21621,9558,2,1.0,5.0, LWSS Nagrota Surian phase-ist 	 Damages of Rising Main125 mm..,2072.0,2022-08-22 12:28:17.970,117.212.79.241,Active,
21622,9559,2,1.0,14.0,Rajehar Fillter Bed damaged ,6388.0,2022-08-22 12:28:27.917,59.89.178.142,Active,
21623,9533,2,55.0,320.0,Various RWSS schemes affected due to heavy rain fall.,7393.0,2022-08-22 12:33:32.460,117.215.243.221,Active,
21624,9533,1002,10.0,112.0,Various Irr. schemes affected due to heavy rain fall.,7393.0,2022-08-22 12:33:32.460,117.215.243.221,Active,
21625,9533,1003,1.0,48.0,Sewerage scheme affected due to heavy rain fall.,7393.0,2022-08-22 12:33:32.477,117.215.243.221,Active,
21626,9560,2,1.0,4.0," LWSS Nandpur Katholi -phase-ist 	 Damages of Rising  main 100 mm dia at Kotgiri 
",2072.0,2022-08-22 12:34:14.707,117.212.79.241,Active,
21627,9560,2,1.0,4.0," LWSS Nandpur Katholi -phase-2nd	 Damages of various Distribution System 
",2072.0,2022-08-22 12:34:14.720,117.212.79.241,Active,
21628,9560,2,1.0,8.5,"LWSS Dhar Soldha 	Damage to pump house slab and floor, source damage ,leakage in rising main line.
",2072.0,2022-08-22 12:34:14.770,117.212.79.241,Active,
21629,9560,2,1.0,10.15,"LWSS Dhar Bara Niangal ""Damage to pump house slab and floor,Source Damage, 32 mm dia. GI pipe   = 35 Rmt
20 mm dia. GI pipe   = 70 Rmt.""
",2072.0,2022-08-22 12:34:14.817,117.212.79.241,Active,
21630,9560,2,1.0,8.15,"LWSS Mohal Nawan Shehar ""Source Damage, damage to wire crate near souce ,damage 
near souce ,damage to retaining wall, Leakage in Rising Main 80 mm dia due to slides.""
",2072.0,2022-08-22 12:34:14.817,117.212.79.241,Active,
21631,9560,2,1.0,8.5,"LWSS Bhalli	Damage to pump house roof and floor, Leakage in Rising Main line & distribution line near santoshi mata mandir bhalli,Source Damage 
",2072.0,2022-08-22 12:34:14.830,117.212.79.241,Active,
21632,9560,2,1.0,6.5,"LWSS Chicher Tikkar	""Damage to pump house, Leakages in distribution system, due to flood in brahl khadd silt deposit in intake chamber. Leakage in rising
line.
""
",2072.0,2022-08-22 12:34:14.830,117.212.79.241,Active,
21633,9528,1,1.0,32.0,UWSS scheme affected due to heavy rain fall.,7393.0,2022-08-22 12:34:28.867,117.215.243.221,Active,
21634,9528,2,58.0,240.0,Various RWSS schemes affected due to heavy rain fall.,7393.0,2022-08-22 12:34:28.867,117.215.243.221,Active,
21635,9528,1002,25.0,160.0,Various Irr. schemes affected due to heavy rain fall.,7393.0,2022-08-22 12:34:28.867,117.215.243.221,Active,
21636,9528,1003,1.0,50.0,Sewerage scheme affected due to heavy rain fall.,7393.0,2022-08-22 12:34:28.880,117.215.243.221,Active,
21637,9519,2,25.0,650.0,Various RWSS schemes affected due to heavy rain fall.,7393.0,2022-08-22 12:35:06.343,117.215.243.221,Active,
21638,9519,1002,6.0,295.0,Various Irr. schemes affected due to heavy rain fall.,7393.0,2022-08-22 12:35:06.357,117.215.243.221,Active,
21639,9519,1003,1.0,50.0,Sewerage scheme affected due to heavy rain fall.,7393.0,2022-08-22 12:35:06.357,117.215.243.221,Active,
21640,9562,2,1.0,3.75,"LWSS Spail Katora 	Damages of Rising Main …..
",2072.0,2022-08-22 12:38:34.683,117.212.79.241,Active,
21644,9566,2,1.0,5.5,"LWSS Ballah Kotla	""Damage to pump house roof and floor Leakages in rising main & distribution system due to slides.
""
",2072.0,2022-08-22 12:51:21.937,117.212.79.241,Active,
21645,9566,2,1.0,4.5,"GWSS Kotla	""Damage of Gravity line 50 mm dia. GI pipe = 85 Rmt in nallah crossing.
""
",2072.0,2022-08-22 12:51:21.953,117.212.79.241,Active,
21646,9566,2,1.0,4.5,"GWSS 32 Mile	""25 mm dia. GI pipe   = 185 Rmt
Source Damage, Malva deposit on tank  chamber.""
",2072.0,2022-08-22 12:51:21.953,117.212.79.241,Active,
21647,9566,2,1.0,3.5,"GWSS Dhar	""Damage of 20 mm dia. GI pipe   = 130 Rmt &15 mm dia. GI pipe   = 240 Rmt
""
",2072.0,2022-08-22 12:51:21.967,117.212.79.241,Active,
21648,9566,2,1.0,8.5,"LWSS Mastgarh Amni	Damage to pump house, leakage in Rising Main line, wire crates washed away
",2072.0,2022-08-22 12:51:21.983,117.212.79.241,Active,
21649,9566,2,1.0,7.1,"LWSS Pheti Rajol Phase -1st & 2nd	Leakage in Rising Main line , wire crates near RCC pits washed away,
",2072.0,2022-08-22 12:51:22.013,117.212.79.241,Active,
21650,9566,2,1.0,9.15,"LWSS Behi Pathiar	Leakage in Rising Main line , wire crates near RCC pits washed away,
",2072.0,2022-08-22 12:51:22.060,117.212.79.241,Active,
21651,9566,2,1.0,6.25,"LWSS Dol Nadhol Phase -1st	Damage of pump house, damage in chowkidar room, Source Damage, 
",2072.0,2022-08-22 12:51:22.077,117.212.79.241,Active,
21652,9567,2,1.0,5.0,LWSS  Chowkath Bharoli- GI pipe at various dia at various RD =200Rmt,6388.0,2022-08-22 12:52:44.130,117.212.73.93,Active,
21653,9569,2,1.0,8.5,"LWSS Kuther Bharmoli	Damage to pump house slab and floor, source damage ,leakage in rising main line.
",2072.0,2022-08-22 12:56:27.893,117.212.79.241,Active,
21654,9569,2,1.0,6.55,"LWSS Jangal 1st & 2nd	Intake chamber Damage  and filled with silt, Sand, leakage in rising main line,                                                          Slab Damage Of Pump House            
",2072.0,2022-08-22 12:56:27.893,117.212.79.241,Active,
21655,9569,2,1.0,7.5,"LWSS Dhila Chaniala Phase -1st	""Temporary Source Damage
""
",2072.0,2022-08-22 12:56:27.927,117.212.79.241,Active,
21656,9569,2,1.0,6.5,"LWSS Sirmani Chanani	Retaining wall Damage Back Side of Pump House                                     Boundary wall damage
",2072.0,2022-08-22 12:56:27.940,117.212.79.241,Active,
21657,9569,2,1.0,5.3,"GWSS Kerta	Source Damage, wire crate washed away.
",2072.0,2022-08-22 12:56:27.990,117.212.79.241,Active,
21658,9569,2,1.0,6.5," LWSS  JOL	 Pump House Ratiaining wall wire crate R/Main in nallah crossing D/system washed away 
",2072.0,2022-08-22 12:56:28.003,117.212.79.241,Active,
21659,9569,2,1.0,20.0,"Sub Divisional Office Kotla	Damage to slab,floor,R/wall ,drain Etc
",2072.0,2022-08-22 12:56:28.003,117.212.79.241,Active,
21660,9570,2,1.0,13.0,"(LWSS Sadwan Maniala) Intake structure damaged.
",6388.0,2022-08-22 12:59:55.513,169.149.230.122,Active,
21661,9570,2,1.0,15.0,"(LWSS Nalsuha Barhoon Pragpur) Jack Well filled with sand and gallary damaged  and gravity main lines damaged & 2 Nos filled with malwa.
",6388.0,2022-08-22 12:59:55.513,169.149.230.122,Active,
21662,9570,2,1.0,15.0,"(LWSS Pragpur(In Baliana)GI pipe 110mm dia= 180 Rmt, 80mm dia = 215 Rmt, 40mm dia =200 Rmt,  washed away.
",6388.0,2022-08-22 12:59:55.530,169.149.230.122,Active,
21663,9570,2,1.0,15.0,"(LWSS Kuhna ) Due to heavy flood in Kheran Khad the muddy water enters into the P/Well and also cause Land slides behind the P/Well.
",6388.0,2022-08-22 12:59:55.530,169.149.230.122,Active,
21664,9570,1002,1.0,5.0,"(LIS Kuhna ) Intake structure damaged.
",6388.0,2022-08-22 12:59:55.530,169.149.230.122,Active,
21665,9570,2,2.0,12.0,"(LWSS Aloh Punani &  Pirsaluhi Shantla) P/Well 2 No filled with wet malwa at Kamlu .
",6388.0,2022-08-22 12:59:55.543,169.149.230.122,Active,
21666,9570,2,1.0,9.0,"(LWSS Dodun Brahmana) I/Gallery  filled with silt/wet malwa and crate work 12 Rmt near the pump house has been damaged. 
",6388.0,2022-08-22 12:59:55.543,169.149.230.122,Active,
21668,9572,1002,1.0,5.5," R/M of LIS Har	Damsage of   GI pipe section pipe 100 mm dia =5 mtr and Foot Valve damage 
",2072.0,2022-08-22 13:03:55.980,117.212.79.241,Active,
21669,9572,1002,1.0,3.5," R/M of T/Well Sugal 	 Falling of Earth arround the bore well &Pump House 
",2072.0,2022-08-22 13:03:55.980,117.212.79.241,Active,
21670,9572,1002,1.0,7.5,"LIS Gharjarot	Damage of  Section pipe &Rising Main 450 mm dia anchor Block flanged Temprary katcha Bandh on Ghaj Khad
",2072.0,2022-08-22 13:03:55.997,117.212.79.241,Active,
21671,9572,1002,1.0,4.5,"LIS  Bantungli 	Katcha Feeder Channel washed away , wire crate washed away due to heavy rain
",2072.0,2022-08-22 13:03:55.997,117.212.79.241,Active,
21672,9572,1002,1.0,6.0,"LIS Spail	Katcha Feeder Channel and Katcha Head weir washed away due to heavy rain
",2072.0,2022-08-22 13:03:55.997,117.212.79.241,Active,
21673,9572,1002,1.0,7.5,"LIS Sukahar 	Damage of rising main due to heavy rain 
",2072.0,2022-08-22 13:03:56.013,117.212.79.241,Active,
21676,9574,2,1.0,7.0,"LWSS Bahi Sakri damages 40mm dia 200 Rmt, 25mm dia 150 Rmt and 20mm dia 200 Rmt and 65mm dia 200 Rmt",6388.0,2022-08-22 13:10:29.737,117.212.77.197,Active,
21677,9574,2,1.0,20.0,"WSS Binwa damages  150mm dia  with sluice valve 105 Rmt,125mm dia  with sluice valve 215 Rmt ,40mm dia 150 Rmt, 50mm dia 150 Rmt and 20mm dia 200 Rmt and 65mm dia 200 Rmt",6388.0,2022-08-22 13:10:29.737,117.212.77.197,Active,
21678,9574,2,1.0,15.0,WSS Deol Phataher GI pipe damages 65mm dia 300 Rmt. at various RDs,6388.0,2022-08-22 13:10:29.753,117.212.77.197,Active,
21679,9574,2,1.0,5.0,WSS Uttrala GI pipe damages 50mm dia  and 65mm dia at various RDs,6388.0,2022-08-22 13:10:29.753,117.212.77.197,Active,
21680,9574,2,1.0,6.0,WSS Rakker Majherna GI pipe damages 50mm & 40mm dia 200 Rmt. at various RDs,6388.0,2022-08-22 13:10:29.753,117.212.77.197,Active,
21681,9574,2,1.0,3.0,WSS Kaswa Paprola GI pipe damages 50mm dia 100 Rmt. at various RDs,6388.0,2022-08-22 13:10:29.770,117.212.77.197,Active,
21682,9574,2,1.0,5.0,WSS Tikkri Sagoor GI pipe damages 80mm dia 100 Rmt. at various RDs,6388.0,2022-08-22 13:10:29.770,117.212.77.197,Active,
21683,9574,2,1.0,3.0,WSS Kharanal  damages,6388.0,2022-08-22 13:10:29.783,117.212.77.197,Active,
21684,9574,2,1.0,7.0,"WSS Multhan GI pipe 40mm dia 200 Rmt ,32mmdia 100 Rmt, 25mm dia 200 Rmt ,20mm dia 150 Rmt",6388.0,2022-08-22 13:10:29.833,117.212.77.197,Active,
21685,9574,2,1.0,6.0,"WSS Dharaman GI pipe 65mm dia 100 Rmt, 50mmdia 100 Rmt,40mm dia 100 Rmt ",6388.0,2022-08-22 13:10:29.887,117.212.77.197,Active,
21687,9576,1002,1.0,6.5,"LIS Anuhi	Temporary Kacha channel 150 mtr. Length  washed away    
",2072.0,2022-08-22 13:12:41.940,117.212.79.241,Active,
21689,9576,1002,1.0,30.0,"LIS Kuther (Kerta)Main Canal i/c Head Weir	Main canal filled with Silt and sand             Wire crate washed away Leakage                   in Rising Main 150 mm Dia ( M ) = 90 Rmts  and damage …
",2072.0,2022-08-22 13:12:41.953,117.212.79.241,Active,
21690,9576,1002,1.0,6.5,"LIS Kuther 	Wire Crate work near left bank of Dehar Khad  Leakage in Rising Main 400 mm Dia ( MSERW ) = 90 Rmts  and damage ..
",2072.0,2022-08-22 13:12:41.970,117.212.79.241,Active,
21691,9576,1002,1.0,8.5,"LIS Basantpur	Leakage in Rising Main 400 mm Dia wire crate,  Retaining wall Of Pump House & slide near Aquaduct
",2072.0,2022-08-22 13:12:41.970,117.212.79.241,Active,
21692,9577,1002,1.0,6.5,"LIS Anuhi	Temporary Kacha channel 150 mtr. Length  washed away    
",2072.0,2022-08-22 13:12:54.190,117.212.79.241,Deleted,
21694,9577,1002,1.0,30.0,"LIS Kuther (Kerta)Main Canal i/c Head Weir	Main canal filled with Silt and sand             Wire crate washed away Leakage                   in Rising Main 150 mm Dia ( M ) = 90 Rmts  and damage …
",2072.0,2022-08-22 13:12:54.190,117.212.79.241,Deleted,
21695,9577,1002,1.0,6.5,"LIS Kuther 	Wire Crate work near left bank of Dehar Khad  Leakage in Rising Main 400 mm Dia ( MSERW ) = 90 Rmts  and damage ..
",2072.0,2022-08-22 13:12:54.240,117.212.79.241,Deleted,
21696,9577,1002,1.0,8.5,"LIS Basantpur	Leakage in Rising Main 400 mm Dia wire crate,  Retaining wall Of Pump House & slide near Aquaduct
",2072.0,2022-08-22 13:12:54.240,117.212.79.241,Deleted,
21697,9578,1002,1.0,6.5,"LIS Anuhi	Temporary Kacha channel 150 mtr. Length  washed away    
",2072.0,2022-08-22 13:13:04.850,117.212.79.241,Deleted,
21699,9578,1002,1.0,30.0,"LIS Kuther (Kerta)Main Canal i/c Head Weir	Main canal filled with Silt and sand             Wire crate washed away Leakage                   in Rising Main 150 mm Dia ( M ) = 90 Rmts  and damage …
",2072.0,2022-08-22 13:13:04.883,117.212.79.241,Deleted,
21700,9578,1002,1.0,6.5,"LIS Kuther 	Wire Crate work near left bank of Dehar Khad  Leakage in Rising Main 400 mm Dia ( MSERW ) = 90 Rmts  and damage ..
",2072.0,2022-08-22 13:13:04.930,117.212.79.241,Deleted,
21701,9578,1002,1.0,8.5,"LIS Basantpur	Leakage in Rising Main 400 mm Dia wire crate,  Retaining wall Of Pump House & slide near Aquaduct
",2072.0,2022-08-22 13:13:04.930,117.212.79.241,Deleted,
21702,9579,1002,1.0,8.5,"LIS Kuther (Kerta)	Temporary Kacha channel 170 mtr. Length  washed away ….
",2072.0,2022-08-22 13:29:37.507,117.212.79.241,Active,
21703,9579,1002,1.0,5.5,"LIS Kaldoon	Leakage in Rising Main 150 mm Dia ( M ) = 90 Rmts  and damage ..
",2072.0,2022-08-22 13:29:37.523,117.212.79.241,Active,
21704,9579,1002,1.0,4.5,"LIS Harian	Leakage in Rising Main 150 mm Dia ( M ) = 90 Rmts  and damage ….
",2072.0,2022-08-22 13:29:37.523,117.212.79.241,Active,
21705,9579,1002,1.0,7.5,"LIS Bagroor & Bah Masker	Leakage in Rising Main 450 &300 mm Dia ( M ) = 90 Rmts  and damage …..
",2072.0,2022-08-22 13:29:37.537,117.212.79.241,Active,
21706,9579,1002,1.0,6.25,"LIS Bhalli	Wire crate washed away ,Source damage Sump well, Katcha feeder channel washed away….
",2072.0,2022-08-22 13:29:37.537,117.212.79.241,Active,
21707,9579,1002,1.0,5.5,"LIS Bari Baniyari	Wire crate washed away ,Source damage, silrt and malva deposit in sump well  ,Katcha feeder channel washed away.
",2072.0,2022-08-22 13:29:37.537,117.212.79.241,Active,
21708,9579,1002,1.0,8.5,"LIS Soldha	""Wire crate washed away, sump well damage , supporting pillars damage Rising main leakage,Katcha feeder channel ...
""
",2072.0,2022-08-22 13:29:37.553,117.212.79.241,Active,
21709,9579,1002,1.0,4.5,"LIS Phalian Rajol	Damage near Desilting Tank
",2072.0,2022-08-22 13:29:37.553,117.212.79.241,Active,
21712,9582,2,1.0,6.0,"WSS Kothi Kohar GI pipe 40mm dia 150 Rmt , 32mmdia 100 Rmt  , 25mm dia 100 Rmt ",6388.0,2022-08-22 13:51:14.397,117.212.77.197,Active,
21713,9582,2,1.0,10.0,"WSS Bara Gran GI pipe damage 50mm dia 200 Rmt,40mm dia 150 Rmt,32mmdia & 25mm dia100 Rmt",6388.0,2022-08-22 13:51:14.410,117.212.77.197,Active,
21714,9582,2,1.0,6.0,"WSS Lowai GI pipe damage 150mm dia 150 Rmt,40mm dia 120 Rmt",6388.0,2022-08-22 13:51:14.410,117.212.77.197,Active,
21715,9582,2,1.0,10.0,"WSS Pooling GI pipe damage 65mmn dia 150 Rmt, 50mm dia 100 Rmt , 40mm dia 300 ,32mmdia  120 Rmt,25mm dia150 Rmt",6388.0,2022-08-22 13:51:14.427,117.212.77.197,Active,
21716,9582,2,1.0,6.0,"WSS Sawar GI pipe damage 65mm dia 150 Rmt , 40mm dia 125 Rmt ",6388.0,2022-08-22 13:51:14.427,117.212.77.197,Active,
21717,9582,2,1.0,5.0,WSS Bir Suja Chogan GI pipe damage 100mm dia 100 Rmt,6388.0,2022-08-22 13:51:14.457,117.212.77.197,Active,
21718,9582,2,1.0,6.0,WSS Salthar Kotli Intale chamber 3 Nos damages and GI pipe 65mm dia 150Rmt. damages,6388.0,2022-08-22 13:51:14.457,117.212.77.197,Active,
21719,9582,2,1.0,5.0,"WSS Bari Keori GI pipe damage 40mm dia 170 Rmt, 20mm dia 80Rmt",6388.0,2022-08-22 13:51:14.473,117.212.77.197,Active,
21723,9586,2,1.0,15.0,"WSS Chamunda Nandikeshwar Dham 01 nos Intake Chamber 80mm dia 120mtr damaged,100mm dia 120mtr damaged.",6388.0,2022-08-22 14:19:48.350,49.36.187.30,Active,
21724,9587,2,1.0,2.0,WSS Jamrella  RD 300 to 375,6388.0,2022-08-22 14:20:06.227,169.149.230.121,Active,
21725,9587,2,1.0,5.0,"LWSS Drug  Timber Rd 1020 to 1080,RD 200 to 230,rd 360 to 550",6388.0,2022-08-22 14:20:06.273,169.149.230.121,Active,
21726,9588,2,1.0,20.0,"WSS TANG UTHRAGRAM 01 no. intake chamber,80mm dia 125 mtr damgaed",6388.0,2022-08-22 14:21:37.757,49.36.187.30,Active,
21727,9589,2,1.0,15.0,"WSS Fatehpur Sidhpur 80mm dia 250 mtr, Crate work Damaged.",6388.0,2022-08-22 14:23:07.070,49.36.187.30,Deleted,
21728,9590,2,1.0,15.0,"WSS Fatehpur Sidhpur 80mm dia 250 mtr, Crate work Damaged.",6388.0,2022-08-22 14:25:24.363,49.36.187.30,Active,
21729,9591,2,1.0,20.0,"WSS Harizen Basti Yol 02 Nos Intake Chamber damaged,40mm dia 175 mtr & 32mm dia 250mtr damaged.",6388.0,2022-08-22 14:29:20.767,49.36.187.30,Active,
21730,9593,2,1.0,25.0,"WSS Khaniara Dari Sidhwari 02 nos Intake chamber damaged,125 mm dia 125 mtr,100mm dia 150mtr damaged",6388.0,2022-08-22 14:31:05.877,49.36.187.30,Active,
21731,9594,2,1.0,25.0,"WSS Khaniara Dari Sidhwari 02 nos Intake chamber damaged,125 mm dia 125 mtr,100mm dia 150mtr damaged",6388.0,2022-08-22 14:32:39.993,49.36.187.30,Deleted,
21732,9595,2,1.0,10.0,"WSS Rakkar 01no Intake Chamber damaged, 80mm dia 250mtr damaged.",6388.0,2022-08-22 14:34:03.277,49.36.187.30,Active,
21735,9600,2,1.0,5.0,WSS Harizen Basti Yol 2 no. intake chamber damage 40mm dia 175 mt damagaed,6388.0,2022-08-22 14:47:07.883,49.36.187.30,Active,
21736,9601,2,1.0,5.0,WSS Tang Uthragram 80mm dia 125 mt damaged 1 no intake Chamber damaged.,6388.0,2022-08-22 14:48:52.943,49.36.187.30,Active,
21737,9602,2,1.0,10.0,"LWSS  Chadhiar 80mm=90rmt, 50 mm =120 Rmt,RD 200 to 250= 50 Rmt ,RD 15 to 45 ,RD 0 to 90
",6388.0,2022-08-22 14:51:35.280,117.207.57.201,Active,
21738,9602,2,1.0,3.0,"WSS Salehra RD 410 to 450=40 Rmt, RD 840 to 870=30 Rmt 
",6388.0,2022-08-22 14:51:35.293,117.207.57.201,Active,
21739,9602,2,1.0,2.0,"WSS Simbal Mehla RD 200 to 260, RD 10 to 60
",6388.0,2022-08-22 14:51:35.293,117.207.57.201,Active,
21740,9602,2,1.0,4.0,"WSS Dhandhol RD 400 to 500=100 Rmt ,RD 30 to 90=60 Rmt, RD 30 to 90=60 Rmt
",6388.0,2022-08-22 14:51:35.310,117.207.57.201,Active,
21741,9602,2,1.0,3.0,"LWSS Sansai Kothi Manjhoti RD 600 to 660=60 rmt
",6388.0,2022-08-22 14:51:35.310,117.207.57.201,Active,
