id,health_loss_id,health_centerName,amount,Details,status,entry_by,entry_date,ip_add,updated_by
598,550,PHC Taleli,20.0,,Active,2142,2023-08-19 10:52:24.403,117.243.251.208,
599,550,PHC Jarol,13.0,,Active,2142,2023-08-19 10:52:24.450,117.243.251.208,
600,551,CH Padhar,5.0,,Active,2142,2023-08-19 10:57:37.697,117.243.251.208,
601,552,CH Karsog,65.0,,Active,2142,2023-08-19 11:00:40.123,117.243.251.208,
602,553,PHC Dhagoli,10.0,Building totally damaged du to landslide,Active,1009,2023-08-22 10:18:49.840,59.89.9.10,
604,555,PHC Seri,5.0,,Active,2142,2023-08-23 14:28:37.400,117.215.253.250,
607,556,Doctor Residance Mandi,5.0,,Active,2142,2023-08-25 15:52:42.243,117.243.250.120,
608,557,CH Theog,366697.0,"Retaining wall damaged, danger to transformer",Active,1009,2023-08-26 12:06:23.697,59.89.8.243,
609,558,Zonal Hospital Mandi,75.0,,Deleted,2142,2023-08-26 15:00:36.163,117.243.248.63,
610,559,CHC Nalagarh,497710.0,Boundary Wall Near Trauma Centre,Active,2174,2023-08-29 11:55:15.663,61.3.90.4,
611,559,CHC Nalagarh,200000.0,CT Scan (Water Accumulation),Active,2174,2023-08-29 11:55:15.680,61.3.90.4,
612,559,CHC Nalagarh,300000.0,Indoor Boundary Wall,Active,2174,2023-08-29 11:55:15.693,61.3.90.4,
613,559,CHC Loharghat,2500000.0,Approached Road to CHC Loharghat,Active,2174,2023-08-29 11:55:15.730,61.3.90.4,
614,560,HSC Thana,93861.0,,Active,2174,2023-08-29 11:56:16.373,61.3.90.4,
615,560,HSC Makhnumajra,107318.0,,Active,2174,2023-08-29 11:56:16.390,61.3.90.4,
616,560,HSC Bhatolikalan,131249.0,,Active,2174,2023-08-29 11:56:16.390,61.3.90.4,
617,561,HSC Kaobil,1.0,Cracks in the building with damage to the roof,Active,1009,2023-08-29 16:42:20.930,59.89.10.111,
621,565,HSC Racholi,50000.0,Retaining wall damaged,Active,1009,2023-09-01 12:28:56.283,59.89.10.28,
622,566,PHC Seri,5.0,,Active,2142,2023-09-13 11:16:21.470,117.243.240.153,
623,567,CH Bagsaid,7.0,,Active,2142,2023-09-13 11:17:31.367,117.243.240.153,
624,568,PHC Chhatri,100.0,,Active,2142,2023-09-13 11:19:07.347,117.243.240.153,
625,568,PHC Kholanal,4.0,,Active,2142,2023-09-13 11:19:07.360,117.243.240.153,
626,568,HSC Baryogi,5.0,,Active,2142,2023-09-13 11:19:07.360,117.243.240.153,
627,569,HSC Deori,45.0,,Active,2142,2023-09-13 11:20:32.927,117.243.240.153,
628,570,HWC Ropri,30.0,,Active,2142,2023-09-13 11:21:11.990,117.243.240.153,
629,571,Doctor Residance ZH Mandi,5.0,,Active,2142,2023-09-13 12:11:39.610,117.243.240.153,
630,572,PHC Haraboi,10.0,,Active,2142,2023-09-14 15:47:25.500,117.242.141.171,
631,573,PHC Dhagera,1.0,financial report not received from the Patwari,Active,2158,2024-07-27 16:49:11.943,59.178.205.12,
632,574,Kataula,10.0,,Deleted,2142,2024-07-29 12:28:27.460,164.100.138.238,
633,575,CHC Kataula,6049200.0,,Active,2142,2024-07-29 12:46:01.997,117.243.243.202,
638,577,PHC Ghattu,0.0,No damage,Active,2110,2024-08-05 16:06:05.850,59.183.192.74,
639,577,PHC Bagipul,0.0,No damage,Active,2110,2024-08-05 16:06:05.880,59.183.192.74,
640,577,PHC Jaon,0.0,No damage,Active,2110,2024-08-05 16:06:05.897,59.183.192.74,
641,577,PHC Jagatkhana,0.0,No damage,Active,2110,2024-08-05 16:06:05.897,59.183.192.74,
642,577,PHC Urtoo,0.0,No damage,Active,2110,2024-08-05 16:06:05.913,59.183.192.74,
643,576,CHC Arsu,0.0,No Damage,Active,2110,2024-08-05 16:06:52.037,59.183.192.74,
644,576,CHC Nither,0.0,No damage,Active,2110,2024-08-05 16:06:52.050,59.183.192.74,
645,578,HWC Rama,175000.0,damage of wall,Active,2158,2024-08-12 15:22:14.900,59.178.198.105,
646,579,PHC Samej,50.0,Totally washed in Flash Flood,Active,1009,2024-08-12 16:03:20.940,59.183.186.178,
647,580,CHC  Ghanvi,15.0,Damaged due to flash flood,Active,1009,2024-08-12 16:05:19.850,59.183.186.178,
648,581,ZH Dharamshala,7.0,Damage  to roof of OT,Active,2078,2024-08-16 10:45:38.050,103.210.33.204,
649,582,HWC Forsythganj,5.0,Wall and floor damage,Active,2078,2024-08-16 10:47:36.357,103.210.33.204,
650,582,HEC Kairi,3.0,floor and water drainage damage,Active,2078,2024-08-16 10:47:36.357,103.210.33.204,
651,582,PHC Darini,10.0,Retaining wall of residence quarter,Active,2078,2024-08-16 10:47:36.373,103.210.33.204,
652,583,PHC Dhameta,2.0,damage of boundary wall,Active,2078,2024-08-16 10:48:08.870,103.210.33.204,
653,584,PHC Hatli Jamwala,8.0,retaining wall complete collapse,Active,2078,2024-08-16 10:49:06.337,103.210.33.204,
654,585,CHC Nagrota Surian,8.0,leakage of roof,Active,2078,2024-08-16 10:50:37.080,103.210.33.204,
655,585,PHC Masroor,7.0,MCH building wall damage and roof leakage,Active,2078,2024-08-16 10:50:37.080,103.210.33.204,
656,585,PHC durana,1.5,Boundary wall damage,Active,2078,2024-08-16 10:50:37.080,103.210.33.204,
659,586,Ch Kangra,9.0,roof leakage/retaining wall damage,Active,2078,2024-08-16 10:53:23.247,103.210.33.204,
660,586,CHC Tiara,8.0,damage to front gate and draining pine,Active,2078,2024-08-16 10:53:23.260,103.210.33.204,
661,587,CHC Khaira,1.0,Damage to CHC Building,Active,2078,2024-08-16 10:55:25.293,103.210.33.204,
662,588,CH Nagrota Bagwan,3.0,damage in building,Active,2078,2024-08-16 10:56:29.670,103.210.33.204,
663,588,PHC Chamunda,1.0,Damage hospital tiolet,Active,2078,2024-08-16 10:56:29.687,103.210.33.204,
664,589,HWC Nalota,5.0,damage roof and wall,Active,2078,2024-08-16 10:57:04.453,103.210.33.204,
665,590,PHC Naldehra,20.0,Retaining wall has been damaged at PHC Naldehra du,Active,1009,2024-09-05 15:59:23.433,59.183.185.167,
666,591,HWC-HSC Sirmauri Mandir,200000.0,tentative amount loss,Active,2158,2024-09-13 14:39:57.660,59.178.200.84,
667,592,PHC Bagthan,200000.0,tentative amount loss,Active,2158,2024-09-13 14:43:50.530,59.178.200.84,
668,593,PHC Kuffer Bhawai,200000.0,tentative amount loss,Active,2158,2024-09-13 14:44:28.490,59.178.200.84,
669,594,PHC Badag,200000.0,Approximate estimate for damage to sharp pit wall ,Active,2158,2024-09-24 10:58:14.683,59.178.198.205,
670,595,HSC Bharara,200000.0,,Active,2142,2025-01-28 10:50:12.407,61.3.90.199,
671,596,PHC Namhol,3.0,Roof of dental section,Deleted,2030,2025-03-20 14:05:19.807,49.43.142.129,
672,597,PHC Namhol,3.0,Roof Damaged,Active,2030,2025-03-20 14:14:06.130,49.43.142.129,
673,597,PHC Malokhar,3.5,,Active,2030,2025-03-20 14:14:06.150,49.43.142.129,
674,598,PHC Baggi Sungal,4.0,Boundary Wall,Active,2030,2025-03-20 14:15:43.427,49.43.142.129,
