id,health_loss_id,health_centerName,amount,Details,status,entry_by,entry_date,ip_add,updated_by,,,
653,584,PHC Hatli Jamwala,8,retaining wall complete collapse,Active,2078,49:06.3,103.210.33.204,NULL,,,
654,585,CHC Nagrota Surian,8,leakage of roof,Active,2078,50:37.1,103.210.33.204,NULL,,,
655,585,PHC Masroor,7,MCH building wall damage and roof leakage,Active,2078,50:37.1,103.210.33.204,NULL,,,
656,585,PHC durana,1.5,Boundary wall damage,Active,2078,50:37.1,103.210.33.204,NULL,,,
659,586,Ch Kangra,9,roof leakage/retaining wall damage,Active,2078,53:23.2,103.210.33.204,NULL,,,
660,586,CHC Tiara,8,damage to front gate and draining pine,Active,2078,53:23.3,103.210.33.204,NULL,,,
661,587,CHC Khaira,1,Damage to CHC Building,Active,2078,55:25.3,103.210.33.204,NULL,,,
662,588,CH Nagrota Bagwan,3,damage in building,Active,2078,56:29.7,103.210.33.204,NULL,,,
663,588,PHC Chamunda,1,Damage hospital tiolet,Active,2078,56:29.7,103.210.33.204,NULL,,,
664,589,HWC Nalota,5,damage roof and wall,Active,2078,57:04.5,103.210.33.204,NULL,,,
665,590,PHC Naldehra,20,Retaining wall has been damaged at PHC Naldehra du,Active,1009,59:23.4,59.183.185.167,NULL,,,
666,591,HWC-HSC Sirmauri Mandir,200000,tentative amount loss,Active,2158,39:57.7,59.178.200.84,NULL,,,
667,592,PHC Bagthan,200000,tentative amount loss,Active,2158,43:50.5,59.178.200.84,NULL,,,
668,593,PHC Kuffer Bhawai,200000,tentative amount loss,Active,2158,44:28.5,59.178.200.84,NULL,,,
669,594,PHC Badag,200000,Approximate estimate for damage to sharp pit wall ,Active,2158,58:14.7,59.178.198.205,NULL,,,
670,595,HSC Bharara,200000,,Active,2142,50:12.4,61.3.90.199,NULL,,,
671,596,PHC Namhol,3,Roof of dental section,Deleted,2030,05:19.8,49.43.142.129,NULL,,,
672,597,PHC Namhol,3,Roof Damaged,Active,2030,14:06.1,49.43.142.129,NULL,,,
673,597,PHC Malokhar,3.5,,Active,2030,14:06.1,49.43.142.129,NULL,,,
674,598,PHC Baggi Sungal,4,Boundary Wall,Active,2030,15:43.4,49.43.142.129,NULL,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
